Unix;Rok;Miesiac;Dzien miesiaca;Dzien tygodnia;Godzina;Minuta;Temperatura w C;Wiatr km/h;Wiatr kierunek;Cisnienie hpa
1178370000;2007;5;5;sobota;15;00;22;29;E;1013
1178386200;2007;5;5;sobota;19;30;19;18;ENE;1014
1178388000;2007;5;5;sobota;20;00;19;12;E;1014
1178393400;2007;5;5;sobota;21;30;16;12;ENE;1015
1178395200;2007;5;5;sobota;22;00;16;18;ENE;1015
1178398800;2007;5;5;sobota;23;00;15;16;E;1015
1178406000;2007;5;6;niedziela;01;00;13;16;ENE;1015
1178431200;2007;5;6;niedziela;08;00;12;14;E;1015
1178440200;2007;5;6;niedziela;10;30;15;14;NE;1015
1178442000;2007;5;6;niedziela;11;00;16;14;NE;1015
1178447400;2007;5;6;niedziela;12;30;19;24;ENE;1014
1178449200;2007;5;6;niedziela;13;00;19;25;ENE;1014
1178454600;2007;5;6;niedziela;14;30;20;22;E;1014
1178456400;2007;5;6;niedziela;15;00;20;20;ENE;1013
1178901000;2007;5;11;pi±tek;18;30;15;11;W;1000
1178904600;2007;5;11;pi±tek;19;30;15;11;WSW;1001
1178906400;2007;5;11;pi±tek;20;00;15;25;W;1001
1178911800;2007;5;11;pi±tek;21;30;14;44;W;1003
1178913600;2007;5;11;pi±tek;22;00;14;33;W;1003
1178919000;2007;5;11;pi±tek;23;30;11;29;W;1004
1178926200;2007;5;12;sobota;01;30;10;18;W;1006
1178928000;2007;5;12;sobota;02;00;10;37;W;1006
1178933400;2007;5;12;sobota;03;30;9;16;W;1007
1178935200;2007;5;12;sobota;04;00;9;18;W;1007
1178940600;2007;5;12;sobota;05;30;8;11;W;1008
1178942400;2007;5;12;sobota;06;00;9;12;W;1008
1178947800;2007;5;12;sobota;07;30;10;14;W;1008
1178949600;2007;5;12;sobota;08;00;10;14;W;1008
1178953200;2007;5;12;sobota;09;00;11;11;W;1008
1178956800;2007;5;12;sobota;10;00;13;11;WSW;1009
1178960400;2007;5;12;sobota;11;00;13;11;SW;1008
1178964000;2007;5;12;sobota;12;00;13;22;SSW;1008
1178967600;2007;5;12;sobota;13;00;14;11;SW;1008
1178971200;2007;5;12;sobota;14;00;14;3;S;1007
1178974800;2007;5;12;sobota;15;00;12;1;WSW;1008
1178978400;2007;5;12;sobota;16;00;12;1;NE;1008
1178991000;2007;5;12;sobota;19;30;14;5;SW;1008
1178992800;2007;5;12;sobota;20;00;14;9;W;1009
1178996400;2007;5;12;sobota;21;00;14;7;SW;1009
1179000000;2007;5;12;sobota;22;00;13;9;SW;1010
1179003600;2007;5;12;sobota;23;00;12;7;WSW;1010
1179034200;2007;5;13;niedziela;07;30;11;9;WSW;1014
1179036000;2007;5;13;niedziela;08;00;13;12;WSW;1014
1179052200;2007;5;13;niedziela;12;30;19;18;SW;1014
1179054000;2007;5;13;niedziela;13;00;20;18;WSW;1014
1179059400;2007;5;13;niedziela;14;30;21;18;S;1013
1179061200;2007;5;13;niedziela;15;00;21;14;SSW;1013
1180107000;2007;5;25;pi±tek;17;30;29;14;S;1007
1180110600;2007;5;25;pi±tek;18;30;29;18;SSE;1005
1180112400;2007;5;25;pi±tek;19;00;29;16;SSE;1005
1180117800;2007;5;25;pi±tek;20;30;28;11;SE;1005
1180119600;2007;5;25;pi±tek;21;00;27;11;SE;1005
1180125000;2007;5;25;pi±tek;22;30;26;11;SSE;1004
1180126800;2007;5;25;pi±tek;23;00;25;7;S;1004
1180134000;2007;5;26;sobota;01;00;18;0;;1005
1180139400;2007;5;26;sobota;02;30;19;3;SE;1005
1180141200;2007;5;26;sobota;03;00;19;5;SSE;1005
1180146600;2007;5;26;sobota;04;30;17;3;WSW;1004
1180148400;2007;5;26;sobota;05;00;17;3;SW;1004
1180153800;2007;5;26;sobota;06;30;18;3;SSW;1004
1180155600;2007;5;26;sobota;07;00;18;3;WSW;1005
1180161000;2007;5;26;sobota;08;30;22;7;WSW;1005
1180162800;2007;5;26;sobota;09;00;22;11;W;1005
1180179000;2007;5;26;sobota;13;30;27;11;W;1003
1180180800;2007;5;26;sobota;14;00;27;12;SSW;1003
1180186200;2007;5;26;sobota;15;30;28;14;SW;1003
1180188000;2007;5;26;sobota;16;00;28;16;S;1003
1180193400;2007;5;26;sobota;17;30;28;12;SSW;1001
1180195200;2007;5;26;sobota;18;00;28;16;SSW;1001
1180200600;2007;5;26;sobota;19;30;26;16;S;1002
1180202400;2007;5;26;sobota;20;00;26;14;SSE;1002
1180209600;2007;5;26;sobota;22;00;23;7;SSW;1003
1180213200;2007;5;26;sobota;23;00;20;11;N;1003
1180220400;2007;5;27;niedziela;01;00;18;9;E;1001
1180240200;2007;5;27;niedziela;06;30;19;1;ESE;1000
1180245600;2007;5;27;niedziela;08;00;20;5;SE;1000
1180254600;2007;5;27;niedziela;10;30;21;9;SE;999
1180258200;2007;5;27;niedziela;11;30;24;18;SE;999
1180260000;2007;5;27;niedziela;12;00;25;16;SE;999
1180263600;2007;5;27;niedziela;13;00;27;11;SSE;998
1180267200;2007;5;27;niedziela;14;00;28;11;SE;998
1180272600;2007;5;27;niedziela;15;30;28;18;ESE;996
1180274400;2007;5;27;niedziela;16;00;28;25;SE;996
1180278000;2007;5;27;niedziela;17;00;28;24;ESE;995
1180281600;2007;5;27;niedziela;18;00;27;14;SSE;994
1180778400;2007;6;2;sobota;12;00;18;12;NNE;1019
1180785600;2007;6;2;sobota;14;00;20;14;NNE;1019
1180789200;2007;6;2;sobota;15;00;21;14;NE;1019
1180792800;2007;6;2;sobota;16;00;21;18;NNE;1019
1180798200;2007;6;2;sobota;17;30;20;20;NE;1019
1180801800;2007;6;2;sobota;18;30;20;18;NE;1019
1180805400;2007;6;2;sobota;19;30;18;16;NNE;1019
1180807200;2007;6;2;sobota;20;00;18;11;NNE;1019
1180810800;2007;6;2;sobota;21;00;17;16;NE;1019
1180814400;2007;6;2;sobota;22;00;16;12;NE;1020
1180818000;2007;6;2;sobota;23;00;15;14;NNE;1020
1180827000;2007;6;3;niedziela;01;30;14;12;ENE;1020
1180828800;2007;6;3;niedziela;02;00;14;16;NE;1020
1180834200;2007;6;3;niedziela;03;30;14;12;NE;1020
1180836000;2007;6;3;niedziela;04;00;14;14;NNE;1020
1180841400;2007;6;3;niedziela;05;30;13;12;ENE;1020
1180843200;2007;6;3;niedziela;06;00;13;11;NE;1020
1180846800;2007;6;3;niedziela;07;00;14;11;ENE;1020
1180850400;2007;6;3;niedziela;08;00;14;11;ENE;1020
1180857600;2007;6;3;niedziela;10;00;15;12;ENE;1021
1180861200;2007;6;3;niedziela;11;00;15;11;NE;1021
1180864800;2007;6;3;niedziela;12;00;15;12;NE;1021
1180868400;2007;6;3;niedziela;13;00;16;14;ENE;1021
1180872000;2007;6;3;niedziela;14;00;16;12;NE;1021
1180875600;2007;6;3;niedziela;15;00;16;14;ENE;1021
1180879200;2007;6;3;niedziela;16;00;16;12;ENE;1021
1181224800;2007;6;7;czwartek;16;00;28;24;E;1017
1181230200;2007;6;7;czwartek;17;30;28;25;E;1018
1181232000;2007;6;7;czwartek;18;00;28;25;E;1017
1181237400;2007;6;7;czwartek;19;30;26;20;ESE;1018
1181241000;2007;6;7;czwartek;20;30;24;11;E;1018
1181242800;2007;6;7;czwartek;21;00;23;11;E;1018
1181248200;2007;6;7;czwartek;22;30;21;7;ENE;1018
1181250000;2007;6;7;czwartek;23;00;20;5;ENE;1018
1181286000;2007;6;8;pi±tek;09;00;25;11;E;1019
1181289600;2007;6;8;pi±tek;10;00;26;66;E;1019
1181293200;2007;6;8;pi±tek;11;00;27;11;E;1019
1181300400;2007;6;8;pi±tek;13;00;28;7;SSE;1019
1181307600;2007;6;8;pi±tek;15;00;29;11;ESE;1019
1181311200;2007;6;8;pi±tek;16;00;30;9;SE;1018
1181314800;2007;6;8;pi±tek;17;00;30;9;SE;1018
1181322000;2007;6;8;pi±tek;19;00;29;11;ESE;1017
1181325600;2007;6;8;pi±tek;20;00;27;11;E;1017
1181329200;2007;6;8;pi±tek;21;00;24;9;E;1018
1181332800;2007;6;8;pi±tek;22;00;21;5;ENE;1018
1181336400;2007;6;8;pi±tek;23;00;22;3;ENE;1018
1181370600;2007;6;9;sobota;08;30;24;7;E;1018
1181372400;2007;6;9;sobota;09;00;25;7;E;1018
1181376000;2007;6;9;sobota;10;00;27;7;E;1018
1181379600;2007;6;9;sobota;11;00;29;9;ESE;1018
1181386800;2007;6;9;sobota;13;00;24;7;ESE;1017
1181392200;2007;6;9;sobota;14;30;23;3;E;1017
1181394000;2007;6;9;sobota;15;00;23;5;S;1018
1181399400;2007;6;9;sobota;16;30;19;11;WSW;1017
1181401200;2007;6;9;sobota;17;00;19;5;SE;1017
1181406600;2007;6;9;sobota;18;30;22;9;ENE;1017
1181408400;2007;6;9;sobota;19;00;21;22;NE;1017
1181413800;2007;6;9;sobota;20;30;20;14;NNW;1016
1181415600;2007;6;9;sobota;21;00;19;7;E;1017
1181421000;2007;6;9;sobota;22;30;19;5;S;1017
1181422800;2007;6;9;sobota;23;00;16;0;;1017
1181430000;2007;6;10;niedziela;01;00;15;5;ENE;1017
1181435400;2007;6;10;niedziela;02;30;14;0;;1016
1181437200;2007;6;10;niedziela;03;00;13;5;N;1016
1181440800;2007;6;10;niedziela;04;00;14;7;NNW;1016
1181444400;2007;6;10;niedziela;05;00;13;1;;1016
1181448000;2007;6;10;niedziela;06;00;14;7;N;1016
1181451600;2007;6;10;niedziela;07;00;18;3;NNE;1016
1181455200;2007;6;10;niedziela;08;00;19;7;NE;1016
1181458800;2007;6;10;niedziela;09;00;22;7;NNW;1016
1181464200;2007;6;10;niedziela;10;30;24;11;NNW;1016
1181471400;2007;6;10;niedziela;12;30;27;12;E;1015
1181473200;2007;6;10;niedziela;13;00;27;11;NNE;1015
1181476800;2007;6;10;niedziela;14;00;27;11;NE;1015
1181480400;2007;6;10;niedziela;15;00;27;9;E;1015
1181484000;2007;6;10;niedziela;16;00;28;12;NNE;1014
1181919600;2007;6;15;pi±tek;17;00;31;7;S;1002
1181923200;2007;6;15;pi±tek;18;00;30;5;W;1002
1181926800;2007;6;15;pi±tek;19;00;23;27;NW;1003
1181930400;2007;6;15;pi±tek;20;00;21;18;NNE;1003
1181934000;2007;6;15;pi±tek;21;00;20;22;ENE;1003
1181937600;2007;6;15;pi±tek;22;00;21;18;ENE;1003
1181948400;2007;6;16;sobota;01;00;20;18;E;1002
1181975400;2007;6;16;sobota;08;30;20;12;SW;1001
1181979000;2007;6;16;sobota;09;30;21;22;WSW;1002
1181980800;2007;6;16;sobota;10;00;20;22;SW;1002
1181986200;2007;6;16;sobota;11;30;18;29;W;1004
1181989800;2007;6;16;sobota;12;30;19;35;W;1005
1181993400;2007;6;16;sobota;13;30;18;27;W;1006
1181995200;2007;6;16;sobota;14;00;20;35;W;1006
1181998800;2007;6;16;sobota;15;00;21;24;W;1006
1182002400;2007;6;16;sobota;16;00;22;22;W;1006
1182007800;2007;6;16;sobota;17;30;22;18;W;1006
1182009600;2007;6;16;sobota;18;00;22;14;W;1006
1182015000;2007;6;16;sobota;19;30;22;14;WSW;1006
1182016800;2007;6;16;sobota;20;00;22;14;WSW;1006
1182022200;2007;6;16;sobota;21;30;20;11;SSW;1007
1182024000;2007;6;16;sobota;22;00;19;7;SSW;1007
1182029400;2007;6;16;sobota;23;30;18;7;SSW;1007
1182036600;2007;6;17;niedziela;01;30;16;9;SW;1008
1182038400;2007;6;17;niedziela;02;00;16;9;SSW;1008
1182043800;2007;6;17;niedziela;03;30;15;7;WSW;1008
1182045600;2007;6;17;niedziela;04;00;14;7;SW;1008
1182051000;2007;6;17;niedziela;05;30;14;1;SSW;1009
1182052800;2007;6;17;niedziela;06;00;14;7;SW;1009
1182058200;2007;6;17;niedziela;07;30;16;11;WSW;1009
1182060000;2007;6;17;niedziela;08;00;18;9;WSW;1009
1182065400;2007;6;17;niedziela;09;30;21;12;WSW;1010
1182067200;2007;6;17;niedziela;10;00;21;18;WSW;1010
1182072600;2007;6;17;niedziela;11;30;23;16;WSW;1010
1182074400;2007;6;17;niedziela;12;00;24;14;WNW;1010
1182079800;2007;6;17;niedziela;13;30;23;20;WSW;1010
1182081600;2007;6;17;niedziela;14;00;23;16;WSW;1009
1182087000;2007;6;17;niedziela;15;30;26;24;WSW;1009
1182088800;2007;6;17;niedziela;16;00;26;29;WSW;1008
1182540600;2007;6;22;pi±tek;21;30;18;9;SSW;1009
1182544200;2007;6;22;pi±tek;22;30;17;5;WSW;1009
1182546000;2007;6;22;pi±tek;23;00;16;5;SSW;1009
1182553200;2007;6;23;sobota;01;00;15;9;SSW;1008
1182556800;2007;6;23;sobota;02;00;15;3;SSW;1008
1182560400;2007;6;23;sobota;03;00;16;9;SW;1008
1182565800;2007;6;23;sobota;04;30;15;11;W;1008
1182567600;2007;6;23;sobota;05;00;15;9;W;1008
1182573000;2007;6;23;sobota;06;30;15;5;SW;1008
1182574800;2007;6;23;sobota;07;00;16;5;SW;1008
1182578400;2007;6;23;sobota;08;00;17;14;SSW;1008
1182582000;2007;6;23;sobota;09;00;18;12;SW;1008
1182587400;2007;6;23;sobota;10;30;20;16;WSW;1008
1182589200;2007;6;23;sobota;11;00;20;16;WSW;1008
1182594600;2007;6;23;sobota;12;30;21;12;W;1007
1182596400;2007;6;23;sobota;13;00;22;20;SW;1007
1182601800;2007;6;23;sobota;14;30;21;14;SW;1007
1182603600;2007;6;23;sobota;15;00;22;20;SSW;1006
1182607200;2007;6;23;sobota;16;00;19;18;W;1007
1182610800;2007;6;23;sobota;17;00;18;16;WNW;1007
1182616200;2007;6;23;sobota;18;30;17;16;NW;1008
1182618000;2007;6;23;sobota;19;00;16;9;NW;1008
1182623400;2007;6;23;sobota;20;30;16;7;SSW;1009
1182625200;2007;6;23;sobota;21;00;16;9;SSW;1008
1182630600;2007;6;23;sobota;22;30;16;9;SW;1009
1182632400;2007;6;23;sobota;23;00;15;11;SW;1009
1182639600;2007;6;24;niedziela;01;00;14;7;WSW;1011
1182663000;2007;6;24;niedziela;07;30;15;9;W;1013
1182664800;2007;6;24;niedziela;08;00;16;12;WSW;1013
1182668400;2007;6;24;niedziela;09;00;18;12;WSW;1013
1182672000;2007;6;24;niedziela;10;00;19;14;W;1014
1182675600;2007;6;24;niedziela;11;00;21;14;WSW;1014
1182679200;2007;6;24;niedziela;12;00;21;18;WSW;1014
1182682800;2007;6;24;niedziela;13;00;22;20;WSW;1014
1182686400;2007;6;24;niedziela;14;00;22;20;W;1014
1182690000;2007;6;24;niedziela;15;00;22;16;WNW;1014
1183212000;2007;6;30;sobota;16;00;21;16;W;1012
1183215600;2007;6;30;sobota;17;00;18;20;WNW;1012
1183219200;2007;6;30;sobota;18;00;20;11;W;1012
1183222800;2007;6;30;sobota;19;00;20;16;W;1012
1183226400;2007;6;30;sobota;20;00;16;12;W;1012
1183230000;2007;6;30;sobota;21;00;17;11;WSW;1012
1183246200;2007;7;1;niedziela;01;30;11;1;SSE;1014
1183248000;2007;7;1;niedziela;02;00;11;3;SSW;1014
1183269600;2007;7;1;niedziela;08;00;14;7;WSW;1014
1183275000;2007;7;1;niedziela;09;30;17;7;SSW;1014
1183276800;2007;7;1;niedziela;10;00;19;9;WSW;1013
1183282200;2007;7;1;niedziela;11;30;20;11;SW;1013
1183284000;2007;7;1;niedziela;12;00;21;11;W;1013
1183289400;2007;7;1;niedziela;13;30;20;7;SW;1012
1183291200;2007;7;1;niedziela;14;00;21;14;WSW;1012
1183296600;2007;7;1;niedziela;15;30;21;5;WSW;1012
1183298400;2007;7;1;niedziela;16;00;21;5;SW;1012
1183741200;2007;7;6;pi±tek;19;00;19;25;W;1002
1183746600;2007;7;6;pi±tek;20;30;18;18;W;1002
1183748400;2007;7;6;pi±tek;21;00;17;20;W;1002
1183753800;2007;7;6;pi±tek;22;30;16;25;W;1003
1183755600;2007;7;6;pi±tek;23;00;15;27;WNW;1004
1183788000;2007;7;7;sobota;08;00;15;25;W;1005
1183791600;2007;7;7;sobota;09;00;16;29;W;1005
1183795200;2007;7;7;sobota;10;00;16;29;W;1006
1183798800;2007;7;7;sobota;11;00;16;33;W;1006
1183802400;2007;7;7;sobota;12;00;17;33;W;1006
1183806000;2007;7;7;sobota;13;00;16;33;W;1007
1183809600;2007;7;7;sobota;14;00;17;29;W;1008
1183815000;2007;7;7;sobota;15;30;17;29;W;1008
1183816800;2007;7;7;sobota;16;00;19;33;W;1008
1183822200;2007;7;7;sobota;17;30;19;33;W;1009
1183824000;2007;7;7;sobota;18;00;19;37;W;1009
1183827600;2007;7;7;sobota;19;00;18;29;W;1010
1183831200;2007;7;7;sobota;20;00;17;27;W;1010
1183834800;2007;7;7;sobota;21;00;17;22;W;1011
1183838400;2007;7;7;sobota;22;00;16;25;W;1011
1183842000;2007;7;7;sobota;23;00;16;16;W;1011
1183874400;2007;7;8;niedziela;08;00;15;27;W;1014
1183878000;2007;7;8;niedziela;09;00;16;24;W;1014
1183881600;2007;7;8;niedziela;10;00;17;27;W;1014
1183885200;2007;7;8;niedziela;11;00;18;27;W;1014
1183888800;2007;7;8;niedziela;12;00;18;27;W;1014
1183892400;2007;7;8;niedziela;13;00;19;25;W;1014
1183896000;2007;7;8;niedziela;14;00;20;31;W;1015
1183899600;2007;7;8;niedziela;15;00;20;27;WNW;1015
1183903200;2007;7;8;niedziela;16;00;21;24;WNW;1015
1184346000;2007;7;13;pi±tek;19;00;20;12;W;1015
1184349600;2007;7;13;pi±tek;20;00;19;9;W;1015
1184353200;2007;7;13;pi±tek;21;00;18;5;WSW;1015
1184356800;2007;7;13;pi±tek;22;00;15;1;SSW;1016
1184360400;2007;7;13;pi±tek;23;00;15;0;;1016
1184367600;2007;7;14;sobota;01;00;17;3;SSW;1016
1184371200;2007;7;14;sobota;02;00;16;5;SW;1016
1184374800;2007;7;14;sobota;03;00;16;3;WSW;1016
1184378400;2007;7;14;sobota;04;00;16;3;WSW;1016
1184382000;2007;7;14;sobota;05;00;16;5;SW;1016
1184385600;2007;7;14;sobota;06;00;16;3;SSW;1016
1184389200;2007;7;14;sobota;07;00;17;3;WSW;1016
1184392800;2007;7;14;sobota;08;00;19;7;WNW;1017
1184396400;2007;7;14;sobota;09;00;22;5;WNW;1017
1184400000;2007;7;14;sobota;10;00;23;7;NNW;1017
1184403600;2007;7;14;sobota;11;00;24;11;W;1017
1184407200;2007;7;14;sobota;12;00;25;11;WNW;1017
1184410800;2007;7;14;sobota;13;00;26;11;WNW;1017
1184414400;2007;7;14;sobota;14;00;27;9;W;1017
1184418000;2007;7;14;sobota;15;00;28;14;WSW;1016
1184421600;2007;7;14;sobota;16;00;28;11;W;1016
1184425200;2007;7;14;sobota;17;00;29;11;WSW;1016
1184428800;2007;7;14;sobota;18;00;29;7;SW;1016
1184432400;2007;7;14;sobota;19;00;28;9;SW;1016
1184436000;2007;7;14;sobota;20;00;28;3;SSW;1015
1184439600;2007;7;14;sobota;21;00;26;3;S;1015
1184443200;2007;7;14;sobota;22;00;22;3;SSE;1016
1184446800;2007;7;14;sobota;23;00;23;3;S;1016
1184454000;2007;7;15;niedziela;01;00;21;5;S;1016
1184457600;2007;7;15;niedziela;02;00;19;3;S;1016
1184461200;2007;7;15;niedziela;03;00;20;5;S;1016
1184464800;2007;7;15;niedziela;04;00;19;5;WSW;1016
1184468400;2007;7;15;niedziela;05;00;19;3;W;1016
1184473800;2007;7;15;niedziela;06;30;20;0;;1017
1184475600;2007;7;15;niedziela;07;00;20;0;;1017
1184479200;2007;7;15;niedziela;08;00;22;5;NW;1018
1184482800;2007;7;15;niedziela;09;00;24;9;NNW;1018
1184486400;2007;7;15;niedziela;10;00;26;3;NNE;1019
1184490000;2007;7;15;niedziela;11;00;28;0;;1019
1184493600;2007;7;15;niedziela;12;00;29;0;;1019
1184497200;2007;7;15;niedziela;13;00;29;11;N;1019
1184500800;2007;7;15;niedziela;14;00;30;1;SW;1018
1184506200;2007;7;15;niedziela;15;30;32;14;WSW;1018
1184508000;2007;7;15;niedziela;16;00;32;7;W;1018
1185566400;2007;7;27;pi±tek;22;00;19;7;WSW;1013
1185570000;2007;7;27;pi±tek;23;00;18;7;WSW;1014
1185577200;2007;7;28;sobota;01;00;14;5;WSW;1014
1185600600;2007;7;28;sobota;07;30;16;3;SSW;1013
1185604200;2007;7;28;sobota;08;30;19;9;S;1012
1185606000;2007;7;28;sobota;09;00;20;9;SSW;1013
1185611400;2007;7;28;sobota;10;30;22;14;S;1012
1185613200;2007;7;28;sobota;11;00;22;18;SSW;1012
1185618600;2007;7;28;sobota;12;30;22;16;SW;1011
1185620400;2007;7;28;sobota;13;00;21;20;SW;1012
1185625800;2007;7;28;sobota;14;30;19;9;SSW;1011
1185627600;2007;7;28;sobota;15;00;19;11;SSW;1011
1185633000;2007;7;28;sobota;16;30;17;9;WSW;1010
1185634800;2007;7;28;sobota;17;00;18;5;WSW;1010
1185640200;2007;7;28;sobota;18;30;17;7;SW;1010
1185642000;2007;7;28;sobota;19;00;17;9;SW;1010
1185647400;2007;7;28;sobota;20;30;17;5;W;1010
1185649200;2007;7;28;sobota;21;00;17;5;W;1010
1185654600;2007;7;28;sobota;22;30;16;5;WSW;1010
1185656400;2007;7;28;sobota;23;00;16;11;W;1011
1185683400;2007;7;29;niedziela;06;30;14;9;WSW;1013
1185685200;2007;7;29;niedziela;07;00;14;9;WSW;1013
1185690600;2007;7;29;niedziela;08;30;15;22;W;1013
1185692400;2007;7;29;niedziela;09;00;16;18;W;1013
1185697800;2007;7;29;niedziela;10;30;17;18;W;1012
1185699600;2007;7;29;niedziela;11;00;18;14;W;1012
1185705000;2007;7;29;niedziela;12;30;19;20;WSW;1012
1185706800;2007;7;29;niedziela;13;00;19;18;WSW;1011
1185712200;2007;7;29;niedziela;14;30;19;16;WSW;1011
1185714000;2007;7;29;niedziela;15;00;19;22;WSW;1010
1186160400;2007;8;3;pi±tek;19;00;18;12;NW;1019
1186164000;2007;8;3;pi±tek;20;00;17;12;NNW;1019
1186167600;2007;8;3;pi±tek;21;00;17;14;NW;1020
1186171200;2007;8;3;pi±tek;22;00;15;11;NW;1020
1186176600;2007;8;3;pi±tek;23;30;13;5;NW;1021
1186182000;2007;8;4;sobota;01;00;12;7;WNW;1021
1186203600;2007;8;4;sobota;07;00;12;9;NW;1022
1186207200;2007;8;4;sobota;08;00;14;14;NW;1022
1186210800;2007;8;4;sobota;09;00;16;14;NW;1023
1186214400;2007;8;4;sobota;10;00;18;18;NW;1023
1186218000;2007;8;4;sobota;11;00;19;22;NW;1023
1186221600;2007;8;4;sobota;12;00;20;22;NNW;1023
1186225200;2007;8;4;sobota;13;00;20;25;NNW;1023
1186228800;2007;8;4;sobota;14;00;20;20;NW;1022
1186232400;2007;8;4;sobota;15;00;21;16;NW;1022
1186236000;2007;8;4;sobota;16;00;20;16;NNW;1022
1186239600;2007;8;4;sobota;17;00;21;11;N;1022
1186243200;2007;8;4;sobota;18;00;20;11;NNW;1022
1186246800;2007;8;4;sobota;19;00;21;11;NNW;1022
1186252200;2007;8;4;sobota;20;30;18;5;NNW;1022
1186254000;2007;8;4;sobota;21;00;16;5;WNW;1022
1186259400;2007;8;4;sobota;22;30;14;0;;1023
1186261200;2007;8;4;sobota;23;00;13;0;;1023
1186295400;2007;8;5;niedziela;08;30;17;5;ESE;1023
1186297200;2007;8;5;niedziela;09;00;18;3;SE;1023
1186300800;2007;8;5;niedziela;10;00;20;3;ESE;1023
1186304400;2007;8;5;niedziela;11;00;20;3;SSE;1023
1186308000;2007;8;5;niedziela;12;00;21;1;WNW;1023
1186311600;2007;8;5;niedziela;13;00;22;7;S;1022
1186315200;2007;8;5;niedziela;14;00;23;1;WSW;1022
1186320600;2007;8;5;niedziela;15;30;24;3;ESE;1021
1186322400;2007;8;5;niedziela;16;00;24;14;E;1021
1186765200;2007;8;10;pi±tek;19;00;19;7;ESE;1007
1186768800;2007;8;10;pi±tek;20;00;19;5;ENE;1008
1186772400;2007;8;10;pi±tek;21;00;19;7;WSW;1008
1186776000;2007;8;10;pi±tek;22;00;19;7;NNW;1008
1186779600;2007;8;10;pi±tek;23;00;18;7;NNE;1008
1186786800;2007;8;11;sobota;01;00;18;3;WSW;1007
1186790400;2007;8;11;sobota;02;00;18;5;WNW;1007
1186812000;2007;8;11;sobota;08;00;18;3;WSW;1007
1186815600;2007;8;11;sobota;09;00;18;7;W;1007
1186819200;2007;8;11;sobota;10;00;18;5;WSW;1007
1186822800;2007;8;11;sobota;11;00;19;5;SW;1008
1186826400;2007;8;11;sobota;12;00;20;7;SSW;1008
1186830000;2007;8;11;sobota;13;00;22;5;SSW;1008
1186833600;2007;8;11;sobota;14;00;23;9;SW;1007
1186837200;2007;8;11;sobota;15;00;24;7;WSW;1007
1186840800;2007;8;11;sobota;16;00;25;3;WSW;1007
1186849800;2007;8;11;sobota;18;30;25;7;WNW;1006
1186853400;2007;8;11;sobota;19;30;25;3;W;1007
1186855200;2007;8;11;sobota;20;00;24;3;W;1007
1186858800;2007;8;11;sobota;21;00;23;3;SSW;1007
1186862400;2007;8;11;sobota;22;00;22;9;W;1008
1186867800;2007;8;11;sobota;23;30;20;5;SW;1008
1186873200;2007;8;12;niedziela;01;00;19;5;W;1007
1186876800;2007;8;12;niedziela;02;00;19;3;SW;1007
1186893000;2007;8;12;niedziela;06;30;19;5;WSW;1007
1186896600;2007;8;12;niedziela;07;30;19;3;WSW;1008
1186898400;2007;8;12;niedziela;08;00;19;5;WSW;1008
1186914600;2007;8;12;niedziela;12;30;20;9;WSW;1008
1186916400;2007;8;12;niedziela;13;00;20;11;WSW;1008
1186920000;2007;8;12;niedziela;14;00;20;11;W;1008
1186927200;2007;8;12;niedziela;16;00;20;9;W;1008
1187452800;2007;8;18;sobota;18;00;21;7;NNE;1018
1187458200;2007;8;18;sobota;19;30;19;7;ENE;1018
1187463600;2007;8;18;sobota;21;00;16;3;NNE;1018
1187467200;2007;8;18;sobota;22;00;15;1;ENE;1018
1187472600;2007;8;18;sobota;23;30;15;3;ENE;1018
1187479800;2007;8;19;niedziela;01;30;15;5;E;1017
1187503200;2007;8;19;niedziela;08;00;16;9;E;1016
1187512200;2007;8;19;niedziela;10;30;22;16;SSE;1016
1187515800;2007;8;19;niedziela;11;30;23;18;ESE;1015
1187517600;2007;8;19;niedziela;12;00;23;14;SE;1015
1187526600;2007;8;19;niedziela;14;30;25;27;ESE;1014
1187528400;2007;8;19;niedziela;15;00;24;18;ESE;1013
1187532000;2007;8;19;niedziela;16;00;25;27;SE;1013
1187974800;2007;8;24;pi±tek;19;00;23;14;WNW;1022
1187978400;2007;8;24;pi±tek;20;00;22;7;WNW;1023
1187982000;2007;8;24;pi±tek;21;00;20;5;SW;1023
1187985600;2007;8;24;pi±tek;22;00;18;5;WSW;1023
1187987400;2007;8;24;pi±tek;22;30;18;5;WSW;1023
1187989200;2007;8;24;pi±tek;23;00;17;5;W;1024
1187998200;2007;8;25;sobota;01;30;16;5;W;1024
1188027000;2007;8;25;sobota;09;30;21;12;W;1025
1188034200;2007;8;25;sobota;11;30;24;14;W;1025
1188037800;2007;8;25;sobota;12;30;25;14;W;1024
1188039600;2007;8;25;sobota;13;00;25;12;W;1024
1188045000;2007;8;25;sobota;14;30;26;18;W;1024
1188050400;2007;8;25;sobota;16;00;26;20;W;1023
1188054000;2007;8;25;sobota;17;00;25;20;W;1023
1188057600;2007;8;25;sobota;18;00;25;18;W;1022
1188061200;2007;8;25;sobota;19;00;24;18;WNW;1022
1188064800;2007;8;25;sobota;20;00;22;14;NW;1023
1188073800;2007;8;25;sobota;22;30;18;7;WNW;1023
1188075600;2007;8;25;sobota;23;00;18;5;WNW;1024
1188082800;2007;8;26;niedziela;01;00;16;3;WSW;1024
